case_id,qid,set,metric_source,ndcg10_end,ndcg10_mix,delta_ndcg10,recall10_end,recall10_mix,delta_recall10,first_rel_rank50_end,first_rel_rank50_mix,overlap10,overlap50,best_rel_rank_shift,token_count_a,token_count_b,len_ratio,endpoint_cos,r,delta_perp,cos_to_a,cos_to_b,doc_lang_mismatch_rate10_end,doc_lang_mismatch_rate10_mix,ascii_ratio10_end,ascii_ratio10_mix,label,text_a,text_b
CASE_0246,953355,best,evaluate_perquery,0.0,43.06765580733931,43.06765580733931,0.0,100.0,100.0,inf,4,1,10,-9995.0,8,9,0.8888888888888888,0.48380041122436523,0.5,2.001685572849965e-08,0.8613362904886053,0.8613362904886053,0.0,0.0,0.6977602772294463,0.6910955150846623,TranslationDivergence,when is the rib cook off in reno,Khi nào thì món sườn nấu trong nước cải
CASE_0246,986316,best,evaluate_perquery,0.0,43.06765580733931,43.06765580733931,0.0,100.0,100.0,inf,4,5,38,-9995.0,7,8,0.875,0.7714481949806213,0.5,1.1145969480708118e-08,0.9411291421205967,0.9411291421205967,0.0,0.0,0.7855820893354668,0.7767792151637558,Unclassified,who was susan calvin in i robot,ai là susan calvin trong tôi rô bốt
CASE_0246,992365,best,evaluate_perquery,0.0,43.06765580733931,43.06765580733931,0.0,100.0,100.0,inf,4,0,6,-9995.0,6,9,0.6666666666666666,0.44875234365463257,0.5,1.8681758362504297e-08,0.8511029167166814,0.8511029167166814,0.0,0.0,0.7278668876337593,0.7412769130221646,TranslationDivergence,who are net a porter founders,ai là người sáng lập công việc khuân vác
CASE_0246,1081595,best,evaluate_perquery,0.0,38.68528072345416,38.68528072345416,0.0,100.0,100.0,11,5,8,35,-6.0,10,16,0.625,0.8338772058486938,0.4999999551501608,5.306943151595078e-08,0.9575691625401859,0.9575690380486095,0.0,0.0,0.714163169686188,0.7099833573972663,Unclassified,what federal statute gives the epa authority to regulate pesticides,quy chế liên bang nào trao cho epa thẩm quyền để điều chỉnh thuốc trừ sâu
CASE_0246,1094469,best,evaluate_perquery,0.0,38.68528072345416,38.68528072345416,0.0,100.0,100.0,12,5,8,37,-7.0,6,6,1.0,0.9311326742172241,0.5,7.8622406363138e-09,0.9826323639274345,0.9826323639274345,0.0,0.0,0.7775585517611766,0.7669486176556713,Unclassified,in which region is sidamo located,sidamo nằm ở khu vực nào
CASE_0246,1100229,best,evaluate_perquery,0.0,38.68528072345416,38.68528072345416,0.0,100.0,100.0,inf,5,3,12,-9994.0,7,10,0.7,0.7679074268285887,0.49999996789823586,5.40120765890606e-08,0.94018811899956,0.9401881152076952,0.0,0.0,0.7421338055881799,0.8004100643559555,Unclassified,google family security credit union routing number,số định tuyến liên minh tín dụng gia đình google
CASE_0246,242103,best,evaluate_perquery,0.0,38.68528072345416,38.68528072345416,0.0,100.0,100.0,46,5,4,43,-41.0,9,10,0.9,0.836568851879972,0.5000000455884844,5.1623043617610165e-08,0.958271656694945,0.958271537485666,0.0,0.0,0.6717958463329293,0.6559328995566831,Unclassified,how long can i keep butter in the refrigerator,tôi có thể giữ bơ trong tủ lạnh bao lâu
CASE_0246,556166,best,evaluate_perquery,0.0,38.68528072345416,38.68528072345416,0.0,100.0,100.0,32,5,3,18,-27.0,7,6,1.1666666666666667,0.6448967456817627,0.5,1.4366801970311371e-08,0.9068894088555176,0.9068894088555176,0.0,0.0,0.689408754375034,0.7050485068620332,Unclassified,what are cat gut snares made of,bẫy ruột mèo làm bằng gì
CASE_0246,866251,best,evaluate_perquery,0.0,38.68528072345416,38.68528072345416,0.0,100.0,100.0,12,5,7,36,-7.0,10,10,1.0,0.7835567851594942,0.5,1.2938085269809108e-08,0.9443402300011361,0.9443402370273758,0.0,0.0,0.7450924093156865,0.7410150421563104,Unclassified,what kind of animals are at the franklin park zoo,những loại động vật ở sở thú công viên Franklin
CASE_0246,907334,best,evaluate_perquery,0.0,38.68528072345416,38.68528072345416,0.0,100.0,100.0,15,5,6,40,-10.0,9,8,1.125,0.9088107347488403,0.5,6.874667501932663e-09,0.9769366938132471,0.976936754825025,0.0,0.0,0.696568010474673,0.6872419052543703,Unclassified,what to eat to lower your blood sugar quickly,ăn gì để hạ đường huyết nhanh chóng
CASE_0246,663006,best,evaluate_perquery,23.71977127692962,61.31471927654584,37.59494799961622,50.0,50.0,0.0,5,1,2,25,-4.0,7,11,0.6363636363636364,0.7999224543525252,0.5,1.3319637837128084e-08,0.9486628514931684,0.9486628547186898,0.0,0.0,0.7772088167910238,0.7770639398462135,Unclassified,what game of thrones actor died recently,diễn viên trò chơi ngai vàng nào đã chết gần đây
CASE_0246,820161,best,evaluate_perquery,23.71977127692962,61.31471927654584,37.59494799961622,50.0,50.0,0.0,5,1,6,38,-4.0,9,10,0.9,0.8317058582130586,0.5000000442711573,4.9277392832891564e-08,0.9570020360205608,0.9570020333425325,0.0,0.0,0.7297459969597224,0.7564352507400816,Unclassified,what is the elevation of white pass in washington,độ cao của đèo trắng ở washington là bao nhiêu
CASE_0246,1009023,best,evaluate_perquery,63.092975357145754,100.0,36.907024642854246,100.0,100.0,0.0,2,1,6,25,-1.0,10,14,0.7142857142857143,0.6778301000595093,0.5,1.5557841237523462e-08,0.915923124113217,0.915923124113217,0.0,0.0,0.7126204694336168,0.710718769770516,Unclassified,what's the difference between yeast and bread machine yeast,sự khác biệt giữa men bia và men máy làm bánh mì là gì
CASE_0246,1010607,best,evaluate_perquery,63.092975357145754,100.0,36.907024642854246,100.0,100.0,0.0,2,1,3,41,-1.0,14,21,0.6666666666666666,0.8800283670425415,0.5,1.0338457201441997e-08,0.9695432957516052,0.9695432957516052,0.0,0.0,0.7396324811133079,0.7641049979204012,Unclassified,which hormone is directly responsible for the development of secondary sex characteristics in males?,hoocmôn nào chịu trách nhiệm trực tiếp cho sự phát triển các đặc điểm giới tính thứ cấp ở giới đực?
CASE_0246,1029772,best,evaluate_perquery,63.092975357145754,100.0,36.907024642854246,100.0,100.0,0.0,2,1,2,20,-1.0,8,9,0.8888888888888888,0.5488502710372372,0.5,1.6237041933209184e-08,0.8800142696628985,0.8800143969990086,0.0,0.0,0.74459278711789,0.7713694885875316,Unclassified,what is the zip code in arrowhead lakes,mã zip trong hồ đầu mũi tên là gì
CASE_0246,1049867,best,evaluate_perquery,63.092975357145754,100.0,36.907024642854246,100.0,100.0,0.0,2,1,6,30,-1.0,6,7,0.8571428571428571,0.859337568283081,0.5,8.829031727941583e-09,0.9641933226511578,0.9641933844693036,0.0,0.0,0.6858816774618289,0.7076773054371382,Unclassified,who sang here i go again,ai đã hát đây tôi lại đi
CASE_0246,1058425,best,evaluate_perquery,63.092975357145754,100.0,36.907024642854246,100.0,100.0,0.0,2,1,5,36,-1.0,7,9,0.7777777777777778,0.8909681374411665,0.5,8.786368965729707e-09,0.9723601193196332,0.972360059714982,0.0,0.0,0.7673176205372975,0.7680827513059135,Unclassified,who wrote just one look at you,ai đã viết chỉ một cái nhìn vào bạn
CASE_0246,1079340,best,evaluate_perquery,63.092975357145754,100.0,36.907024642854246,100.0,100.0,0.0,2,1,10,37,-1.0,8,11,0.7272727272727273,0.903015386698796,0.5000000384111578,4.500220285308387e-08,0.9754526308251095,0.975452511615831,0.0,0.0,0.6890251668974773,0.6890251668974773,Unclassified,what happens during a docket call in court,điều gì xảy ra trong một cuộc gọi docket trước tòa
CASE_0246,1086075,best,evaluate_perquery,63.092975357145754,100.0,36.907024642854246,100.0,100.0,0.0,2,1,7,27,-1.0,7,12,0.5833333333333334,0.8551136255264282,0.5,1.109940139798482e-08,0.9630975681229749,0.9630974443460074,0.0,0.0,0.725024213139655,0.7264596913633303,Unclassified,what causes small bumps on your hands,những gì gây ra những vết sưng nhỏ trên tay của bạn
CASE_0246,1091749,best,evaluate_perquery,63.092975357145754,100.0,36.907024642854246,100.0,100.0,0.0,2,1,2,25,-1.0,6,8,0.75,0.8163596391677856,0.5,1.0287617868698362e-08,0.9529847491582819,0.9529848117035138,0.0,0.0,0.7061036507151144,0.687039925388218,Unclassified,percentage of people with security clearance,tỷ lệ người được thông quan an ninh
CASE_0246,1097469,best,evaluate_perquery,63.092975357145754,100.0,36.907024642854246,100.0,100.0,0.0,2,1,5,30,-1.0,11,14,0.7857142857142857,0.7394785129713126,0.5,1.2015336281478994e-08,0.932598165239171,0.9325981609313531,0.0,0.0,0.8039268937239589,0.7962402070193553,Unclassified,how many calories in a salad containing chicken apples and walnuts,bao nhiêu calo trong món salad có chứa táo gà và quả óc chó
CASE_0246,1099482,best,evaluate_perquery,63.092975357145754,100.0,36.907024642854246,100.0,100.0,0.0,2,1,8,45,-1.0,8,14,0.5714285714285714,0.7413296545344386,0.5,1.4866218478459814e-08,0.933094304267703,0.933094244663048,0.0,0.0,0.7047033709565352,0.701398856882202,Unclassified,how do active transport and passive transport differ,vận chuyển chủ động và vận chuyển thụ động khác nhau như thế nào
CASE_0246,161828,best,evaluate_perquery,63.092975357145754,100.0,36.907024642854246,100.0,100.0,0.0,2,1,8,35,-1.0,7,10,0.7,0.8715968651531258,0.5,1.1109279718368725e-08,0.9673666602155392,0.9673667814355392,0.0,0.0,0.7340246826821688,0.7429558810870514,Unclassified,does LOS ANGELES have buses or metro,LOS ANGELES có xe buýt hay tàu điện ngầm không
CASE_0246,300674,best,evaluate_perquery,63.092975357145754,100.0,36.907024642854246,100.0,100.0,0.0,2,1,10,46,-1.0,12,13,0.9230769230769231,0.9219176126669415,0.4999999522902812,4.421251986741481e-08,0.9802851107165782,0.9802849903085492,0.0,0.0,0.7590917886470918,0.7590917886470917,Unclassified,how many years did william bradford serve as governor of plymouth colony?,william bradford đã làm thống đốc của thuộc địa plymouth bao nhiêu năm?
CASE_0246,326190,best,evaluate_perquery,63.092975357145754,100.0,36.907024642854246,100.0,100.0,0.0,2,1,9,41,-1.0,9,10,0.9,0.8704789203690839,0.5,9.656245580913492e-09,0.9670778296432786,0.9670778316723958,0.0,0.0,0.7186892820829384,0.7287739403526059,Unclassified,how much pocket money for a week in singapore,bao nhiêu tiền tiêu vặt cho một tuần ở Singapore
CASE_0246,338040,best,evaluate_perquery,63.092975357145754,100.0,36.907024642854246,100.0,100.0,0.0,2,1,10,44,-1.0,7,8,0.875,0.9329158147673827,0.5,6.5138028304545514e-09,0.9830859471747716,0.9830859492257743,0.0,0.0,0.7029601343408063,0.7029601343408063,Unclassified,how popular is the name kaitlyn,cái tên kaitlyn phổ biến như thế nào
CASE_0246,786157,best,evaluate_perquery,63.092975357145754,100.0,36.907024642854246,100.0,100.0,0.0,2,1,8,38,-1.0,8,11,0.7272727272727273,0.8577073216438293,0.5,9.222011598808422e-09,0.9637705476262364,0.9637706713167711,0.0,0.0,0.6962897856933451,0.694188732025584,Unclassified,what is pre licensing course for real estate,khóa học cấp phép trước cho bất động sản là gì
CASE_0246,842272,best,evaluate_perquery,63.092975357145754,100.0,36.907024642854246,100.0,100.0,0.0,2,1,5,22,-1.0,8,9,0.8888888888888888,0.7575805187225342,0.5,1.3468251403025988e-08,0.9374381461688727,0.9374380825863928,0.0,0.0,0.6800827515585389,0.7167618404417246,Unclassified,what is the purpose of buttermilk in baking,mục đích của bơ sữa trong nướng là gì
CASE_0246,869891,best,evaluate_perquery,63.092975357145754,100.0,36.907024642854246,100.0,100.0,0.0,2,1,7,35,-1.0,8,7,1.1428571428571428,0.8013028384031557,0.5,1.0564329855355936e-08,0.9490267002520157,0.9490265150351811,0.0,0.0,0.693700606418866,0.6927547565922597,Unclassified,what kind of party is the cooperative party,loại đảng nào là đảng hợp tác
CASE_0246,1000000,control,evaluate_perquery,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,8,42,0.0,6,6,1.0,0.9429029788317072,0.5,5.8056852658694424e-09,0.9856223978740201,0.9856223382693722,0.0,0.0,0.7451851766302671,0.7469881328602703,Unclassified,where does real insulin come from,insulin thực sự đến từ đâu
CASE_0246,1000004,control,evaluate_perquery,0.0,0.0,0.0,0.0,0.0,0.0,24,25,9,49,1.0,6,5,1.2,0.9754499197006226,0.5,3.191625186360625e-09,0.9938435622368047,0.993843502262934,0.0,0.0,0.7870960704296552,0.7824039883182184,Unclassified,where does name nora come from,tên nora đến từ đâu
CASE_0246,1000006,control,evaluate_perquery,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,8,40,0.0,9,7,1.2857142857142858,0.8010541796684265,0.5,1.0355934776384856e-08,0.948961005720459,0.9489610685308799,0.0,0.0,0.7205981364044398,0.7184517724685173,Unclassified,where does most of the iron ore come from,hầu hết quặng sắt đến từ đâu
CASE_0246,1000459,control,evaluate_perquery,0.0,0.0,0.0,0.0,0.0,0.0,inf,18,7,39,-9981.0,9,10,0.9,0.6849766185865771,0.5,1.7224108361801882e-08,0.9178716812920875,0.9178716216874371,0.0,0.0,0.7147638578566914,0.7267671446601967,Unclassified,where do black widow spiders live in the us?,nhện góa phụ đen sống ở đâu trong chúng ta?
CASE_0246,1000574,control,evaluate_perquery,50.0,50.0,0.0,100.0,100.0,0.0,3,3,8,43,0.0,9,13,0.6923076923076923,0.9455447196960449,0.5,4.8097987814799126e-09,0.9862922742756223,0.986292213842576,0.0,0.0,0.7426136280725045,0.7363362684205426,Unclassified,where did josiah henson create his afro-canadian community,nơi mà josiah henson đã tạo ra cộng đồng afro-canadian của mình
CASE_0246,1000681,control,evaluate_perquery,0.0,0.0,0.0,0.0,0.0,0.0,12,11,9,44,-1.0,7,6,1.1666666666666667,0.9669750928878784,0.500000056401083,4.511298712372991e-08,0.991709461457882,0.9917095215608155,0.0,0.0,0.7679474394733922,0.7754710731926964,Unclassified,where did barack obama get his education,barack obama được học ở đâu
CASE_0246,1000864,control,evaluate_perquery,100.0,100.0,0.0,100.0,100.0,0.0,1,1,7,24,0.0,7,12,0.5833333333333334,0.7934788711692249,0.5,1.2064020005198017e-08,0.9469632872821939,0.9469633435485512,0.0,0.0,0.7172960541481481,0.7371384000234912,Unclassified,where can i find aztec healing clay,Tôi có thể tìm thấy đất sét chữa bệnh aztec ở đâu
CASE_0246,1000959,control,evaluate_perquery,0.0,0.0,0.0,0.0,0.0,0.0,28,inf,2,13,9971.0,10,11,0.9090909090909091,0.724450945854187,0.5,1.4476398746410268e-08,0.9285610297363035,0.9285610297363035,0.0,0.0,0.7089410791564887,0.7311213740762101,Unclassified,where can a plasma membrane be found in a cell,nơi có thể tìm thấy màng sinh chất trong tế bào
CASE_0246,1001108,control,evaluate_perquery,0.0,0.0,0.0,0.0,0.0,0.0,23,14,6,40,-9.0,11,14,0.7857142857142857,0.8304558992385864,0.5,1.0870388145178822e-08,0.9566754619058151,0.9566754700036816,0.0,0.0,0.7116749816895539,0.7135902598389644,Unclassified,where the chromosomes are moving towards the poles of the cell,nơi các nhiễm sắc thể đang di chuyển về các cực của tế bào
CASE_0246,1002145,control,evaluate_perquery,0.0,0.0,0.0,0.0,0.0,0.0,19,inf,5,26,9980.0,7,9,0.7777777777777778,0.7578306649822393,0.5,1.302148433524053e-08,0.9375047762939672,0.9375048358986087,0.0,0.0,0.7315457469957889,0.7574921002399669,Unclassified,when will hummingbirds show up around florida,khi nào thì chim ruồi xuất hiện quanh Florida
CASE_0246,1002238,control,evaluate_perquery,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,4,21,0.0,8,14,0.5714285714285714,0.6283282416062499,0.5,1.6365881094770884e-08,0.9023104839612645,0.9023105435659167,0.0,0.0,0.691128159457471,0.7330386290979357,Unclassified,when were cheetahs put on the endangered list,khi nào báo gêpa được đưa vào danh sách có nguy cơ tuyệt chủng
CASE_0246,1002426,control,evaluate_perquery,0.0,0.0,0.0,0.0,0.0,0.0,25,21,10,49,-4.0,7,9,0.7777777777777778,0.973259449005127,0.5,3.4171911966751622e-09,0.9932924008566381,0.9932922808423396,0.0,0.0,0.7490261335491579,0.7490261335491579,Unclassified,when was the shazam movie released?sadasdasdasdsadasasdasdasdasdd,phim shazam được phát hành khi nào? sadasdasdasdsadasasdasdasdasdd
CASE_0246,1003006,control,evaluate_perquery,50.0,50.0,0.0,100.0,100.0,0.0,3,3,10,48,0.0,6,8,0.75,0.9603803157806396,0.5,4.074224513317404e-09,0.990045518996511,0.990045458792569,0.0,0.0,0.6960050177330139,0.6960050177330138,Unclassified,where was napoleon forced to.exile,napoleon bị buộc phải ở đâu. exile
CASE_0246,100307,control,evaluate_perquery,100.0,100.0,0.0,100.0,100.0,0.0,1,1,8,44,0.0,8,14,0.5714285714285714,0.8835863471031189,0.500000032000465,4.951628085336779e-08,0.9704601912512156,0.9704603140890999,0.0,0.0,0.7214320525899345,0.7192205004823429,Unclassified,cost analysis of school based obesity prevention program,phân tích chi phí của chương trình phòng chống béo phì ở trường học
CASE_0246,1003482,control,evaluate_perquery,0.0,0.0,0.0,0.0,0.0,0.0,24,29,7,46,5.0,9,7,1.2857142857142858,0.9127299785614014,0.5,6.997792123542013e-09,0.9779391794867294,0.9779391794867294,0.0,0.0,0.6877695352601186,0.6977501965871873,Unclassified,when making a payment what is an aba number,khi thanh toán số aba là gì
CASE_0246,1003603,control,evaluate_perquery,0.0,0.0,0.0,0.0,0.0,0.0,16,15,10,47,-1.0,8,9,0.8888888888888888,0.9442156553268433,0.5,4.610201997934382e-09,0.9859552152952694,0.9859553362026674,0.0,0.0,0.712577415851246,0.7125774158512461,Unclassified,when is the real id required to fly,khi nào thì cần có id thực để bay
CASE_0246,1003875,control,evaluate_perquery,0.0,0.0,0.0,0.0,0.0,0.0,33,28,2,26,-5.0,6,11,0.5454545454545454,0.5805293917655945,0.5,1.553844697355089e-08,0.8889683496783716,0.8889683496783716,0.0,0.0,0.7099094532978882,0.7515711687649762,Unclassified,where was the mediterranean gecko introduced,con tắc kè địa trung hải được giới thiệu ở đâu
CASE_0246,1004322,control,evaluate_perquery,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,6,38,0.0,12,15,0.8,0.8022840023040771,0.5,1.2119264702903365e-08,0.9492850186285515,0.9492850814175419,0.0,0.0,0.7314535456378355,0.7288917931141851,Unclassified,when does the womb of a pregnant woman rise about the pelvis?,Khi nào tử cung của phụ nữ mang thai nhô lên về khung xương chậu?
CASE_0246,1004949,control,evaluate_perquery,0.0,0.0,0.0,0.0,0.0,0.0,33,20,8,39,-13.0,6,11,0.5454545454545454,0.8693214577032005,0.5,1.1246888753646545e-08,0.9667784884843585,0.9667785480890052,0.0,0.0,0.7491701599838734,0.7504986649125085,Unclassified,when does disney streaming service launch,khi nào thì dịch vụ phát trực tuyến Disney ra mắt
CASE_0246,1005163,control,evaluate_perquery,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,6,35,0.0,9,15,0.6,0.8519905121320791,0.5,1.0362762203897091e-08,0.9622864472382153,0.9622865068428622,0.0,0.0,0.6907626558937809,0.711556927125039,Unclassified,which amendment prohibited states from violating citizens' civil rights?,sửa đổi nào cấm các quốc gia vi phạm quyền công dân của công dân?
