case_id,qid,condition,rank,docid,retrieval_score_raw,score,rel,doc_lang,snippet
CASE_0016,927989,endpoint,6,60168,0.6446,0.6446,0,zh,Metallica 于 1991 年 8 月 12 日发行，是乐队首张在美国公告牌 200 排行榜上首次亮相的专辑。到 2016 年 2 月，这张专辑在 Billboard 专辑排行榜上停留了 363 周，成为有史以来发行时间最长的十张唱片之一。
CASE_0016,927989,endpoint,7,4300846,0.6331,0.6331,0,zh,信心票数 52. Metallica 是一支来自加利福尼亚的令人敬畏的速度金属和鞭笞金属乐队。他们成立于 1981 年，当时他们的鼓手 Lars Ulrich 做了一个广告，这些成员进来了：歌手兼吉他手 James Hetfield、吉他手 Kirk Hammett 和贝斯手 Ron McGovney。
CASE_0016,927989,endpoint,8,60175,0.6287,0.6287,1,zh,自 Burton 去世后 Metallica 的第一张录音室专辑《...And Justice for All》于 1988 年发行。这张专辑在商业上取得了成功，在 Billboard 200 上排名第六，并且是乐队第一张进入前 10 名的专辑。发布九周后获得白金认证。
CASE_0016,927989,endpoint,9,7658956,0.628,0.628,0,zh,"Metallica 于 1991 年 8 月 12 日发行，是乐队首张登上 Billboard 200 榜首的专辑，首周销量达 597,000 张。它在两周内获得白金认证，并连续四个星期登上公告牌 200 强。"
CASE_0016,927989,endpoint,10,4152031,0.6262,0.6262,0,zh,该乐队成立于 1981 年，当时主唱/吉他手 James Hetfield 对鼓手 Lars Ulrich 在当地报纸上发布的广告作出回应。 Metallica 目前的阵容包括创始成员 Hetfield 和 Ulrich、长期主音吉他手 Kirk Hammett 和贝斯手 Robert Trujillo。吉他手 Dave Mustaine 和贝斯手 Ron McGovney、Cliff Burton 和 Jason Newsted 是乐队的前成员。
CASE_0016,927989,mixed,1,3865461,0.6965,0.6965,0,zh,Metallica 是一支美国鞭打金属/重金属乐队。乐队于 1981 年在洛杉矶聚集在一起，帮助发明了重金属的捶打子流派。他们以他们的许多歌曲而闻名，包括木偶大师、不可饶恕者、一、进入睡魔和无所事事。
CASE_0016,927989,mixed,2,33233,0.6935,0.6935,0,zh,Metallica 是一支在加利福尼亚州洛杉矶成立的美国重金属乐队。该乐队成立于 1981 年，当时主唱/吉他手 James Hetfield 对鼓手 Lars Ulrich 在当地报纸上发布的广告作出回应。 Metallica 目前的阵容包括创始成员 Hetfield 和 Ulrich、长期主音吉他手 Kirk Hammett 和贝斯手 Robert Trujillo。
CASE_0016,927989,mixed,3,33236,0.6926,0.6926,0,zh,Metallica 是一支来自美国加利福尼亚州的美国重金属乐队。 Metallica 成立于 1981 年，被认为是鞭打金属的创始乐队之一。乐队是在各个成员回答了鼓手拉尔斯·乌尔里希（Lars Ulrich）投放的报纸广告后成立的，该广告正在寻找可以与之共事的人。 Metallica 很快在洛杉矶音乐界获得了追随者，因为他们的新鞭打金属声音从他们的许多演出中吸引了越来越多的追随者。
CASE_0016,927989,mixed,4,7830980,0.6817,0.6817,0,zh,Metallica 成立于 1981 年，当时主唱/吉他手 James Hetfield 回应了鼓手 Lars Ulrich 在当地报纸上发布的广告。乐队目前的阵容包括创始成员 Hetfield 和 Ulrich、长期主音吉他手 Kirk Hammett 和贝斯手 Robert Trujillo。
CASE_0016,927989,mixed,5,3017760,0.6807,0.6807,0,zh,Metallica 是一支美国重金属乐队，由鼓手 Lars Ulrich 和节奏吉他手 James Hetfield 于 1981 年创立。除了乌尔里希之外，1982 年一些音乐会的原始阵容还包括 James Hetfield（节奏吉他和主唱）、Dave Mustaine（主吉他和和声）和 Ron McGovney（低音吉他）。克利夫·伯顿于 1982 年取代麦戈尼并与乐队一起演奏，直到他于 1986 年去世。
CASE_0016,927989,mixed,6,60168,0.6804,0.6804,0,zh,Metallica 于 1991 年 8 月 12 日发行，是乐队首张在美国公告牌 200 排行榜上首次亮相的专辑。到 2016 年 2 月，这张专辑在 Billboard 专辑排行榜上停留了 363 周，成为有史以来发行时间最长的十张唱片之一。
CASE_0016,927989,mixed,7,4300846,0.6659,0.6659,0,zh,信心票数 52. Metallica 是一支来自加利福尼亚的令人敬畏的速度金属和鞭笞金属乐队。他们成立于 1981 年，当时他们的鼓手 Lars Ulrich 做了一个广告，这些成员进来了：歌手兼吉他手 James Hetfield、吉他手 Kirk Hammett 和贝斯手 Ron McGovney。
CASE_0016,927989,mixed,8,4974346,0.6642,0.6642,0,zh,Metallica 是美国历史上最畅销的乐队之一，诞生于 1981 年 10 月 28 日，当时鼓手 Lars Ulrich 和吉他手/歌手 James Hetfield 通过 Ulrich 的 LA Recycler 报纸广告走到了一起.
CASE_0016,927989,mixed,9,7658956,0.6624,0.6624,0,zh,"Metallica 于 1991 年 8 月 12 日发行，是乐队首张登上 Billboard 200 榜首的专辑，首周销量达 597,000 张。它在两周内获得白金认证，并连续四个星期登上公告牌 200 强。"
CASE_0016,927989,mixed,10,4152031,0.6588,0.6588,0,zh,该乐队成立于 1981 年，当时主唱/吉他手 James Hetfield 对鼓手 Lars Ulrich 在当地报纸上发布的广告作出回应。 Metallica 目前的阵容包括创始成员 Hetfield 和 Ulrich、长期主音吉他手 Kirk Hammett 和贝斯手 Robert Trujillo。吉他手 Dave Mustaine 和贝斯手 Ron McGovney、Cliff Burton 和 Jason Newsted 是乐队的前成员。
CASE_0016,994941,endpoint,1,318969,0.7888,0.7888,0,zh,着丝粒是通常在染色体中间附近发现的 DNA 区域，其中两个相同的姐妹染色单体接触。它作为有丝分裂纺锤体的点参与细胞分裂。
CASE_0016,994941,endpoint,2,5234039,0.7877,0.7877,0,zh,在这张复制染色体的图中，(2) 标识了着丝粒——连接两个姐妹染色单体的区域，或染色体的每一半。着丝粒 (centro- + -mere) 是连接姐妹染色单体的染色体部分。在有丝分裂期间，纺锤体纤维通过动粒附着在着丝粒上。着丝粒首先被定义为双染色体的遗传位点。
CASE_0016,994941,endpoint,3,1067536,0.7773,0.7773,0,zh,在这张复制染色体的图中，(2) 标识了着丝粒——连接两个姐妹染色单体的区域，或染色体的每一半。在有丝分裂前期，着丝粒上称为动粒的特殊区域将染色体连接到纺锤体纤维上。着丝粒是染色体中连接姐妹染色单体或二分体的部分。在有丝分裂期间，纺锤体纤维通过动粒附着在着丝粒上。着丝粒最初被认为是指导染色体行为的基因位点。
CASE_0016,994941,endpoint,4,1773741,0.7738,0.7738,0,zh,在这张复制染色体的图中，(2) 标识了着丝粒——连接两个姐妹染色单体的区域，或染色体的每一半。
CASE_0016,994941,endpoint,5,5024929,0.7676,0.7676,0,zh,着丝粒是染色体上连接姐妹染色单体的区域。姐妹染色单体是在细胞分裂过程中形成的双链复制染色体。着丝粒的主要功能是在细胞分裂过程中作为纺锤体纤维的附着位置。
CASE_0016,994941,endpoint,6,7145223,0.7655,0.7655,0,zh,着丝粒：着丝粒，染色体中将两条染色单体（复制染色体的子链）结合在一起的结构。着丝粒是动粒的附着点，动粒是一种与纺锤体纤维相连的蛋白质结构（将染色单体拉到细胞两端的结构的一部分）。在细胞分裂的中期阶段，着丝粒复制，一
CASE_0016,994941,endpoint,7,1441430,0.7626,0.7626,0,zh,其他语言：英语 ÃƒÂ¢ÃÂ‚¬Ã‚Â¢ÃƒÂ¢Ã‚‚¬Ã‚Å½ 法语。着丝粒是染色体的收缩区域，将其分为短臂 (p) 和长臂 (q)。在细胞分裂过程中，染色体首先复制，这样每个子细胞都会接收到一套完整的染色体。DNA复制后，染色体由两个相同的结构组成，称为姐妹染色单体，它们在着丝粒处连接。在细胞分裂过程中，染色体首先复制这样每个子细胞都会收到一套完整的染色体。 DNA复制后，染色体由两个相同的结构组成，称为姐妹染色单体，它们在着丝粒处连接。
CASE_0016,994941,endpoint,8,7889281,0.7601,0.7601,1,zh,着丝粒是通常在染色体中间附近发现的 DNA 区域，其中两个相同的姐妹染色单体接触。它作为有丝分裂纺锤体的点参与细胞分裂。着丝粒是通常在染色体中间附近发现的 DNA 区域，其中两个相同的姐妹染色单体接触。
CASE_0016,994941,endpoint,9,6643525,0.7598,0.7598,0,zh,（重定向自 Centromer）。在这张复制染色体的图中，(2) 标识了着丝粒——连接两个姐妹染色单体的区域，或染色体的每一半。在有丝分裂前期，着丝粒上称为着丝粒的专门区域将染色体连接到纺锤体纤维上。着丝粒 (centro- + -mere) 是连接姐妹染色单体的染色体部分。在有丝分裂期间，纺锤体纤维通过着丝粒附着在着丝粒上。着丝粒首先被定义为双染色体的遗传位点。着丝粒（centro- + -mere）是连接姐妹染色单体的染色体部分。
CASE_0016,994941,endpoint,10,6643530,0.7594,0.7594,0,zh,复制的染色体包含两个相同的双链 DNA 分子，即染色单体，它们在着丝粒处相连。在细胞分裂过程中（从有丝分裂后期开始和减数分裂后期 II）分离染色单体对，形成两对（子）染色体。单倍体是指只有一组染色体的细胞或生物体的术语(n)。着丝粒（centron = middle，meros = part）是染色体中复制产生的染色单体聚集在一起的区域。 2 着丝粒承载着丝粒，这是一种蛋白质复合物，纺锤丝在有丝分裂或减数分裂期间附着在其中。
CASE_0016,994941,mixed,1,5234039,0.7714,0.7714,0,zh,在这张复制染色体的图中，(2) 标识了着丝粒——连接两个姐妹染色单体的区域，或染色体的每一半。着丝粒 (centro- + -mere) 是连接姐妹染色单体的染色体部分。在有丝分裂期间，纺锤体纤维通过动粒附着在着丝粒上。着丝粒首先被定义为双染色体的遗传位点。
CASE_0016,994941,mixed,2,6643525,0.7577,0.7577,0,zh,（重定向自 Centromer）。在这张复制染色体的图中，(2) 标识了着丝粒——连接两个姐妹染色单体的区域，或染色体的每一半。在有丝分裂前期，着丝粒上称为着丝粒的专门区域将染色体连接到纺锤体纤维上。着丝粒 (centro- + -mere) 是连接姐妹染色单体的染色体部分。在有丝分裂期间，纺锤体纤维通过着丝粒附着在着丝粒上。着丝粒首先被定义为双染色体的遗传位点。着丝粒（centro- + -mere）是连接姐妹染色单体的染色体部分。
CASE_0016,994941,mixed,3,1773741,0.7548,0.7548,0,zh,在这张复制染色体的图中，(2) 标识了着丝粒——连接两个姐妹染色单体的区域，或染色体的每一半。
CASE_0016,994941,mixed,4,1067536,0.7513,0.7513,0,zh,在这张复制染色体的图中，(2) 标识了着丝粒——连接两个姐妹染色单体的区域，或染色体的每一半。在有丝分裂前期，着丝粒上称为动粒的特殊区域将染色体连接到纺锤体纤维上。着丝粒是染色体中连接姐妹染色单体或二分体的部分。在有丝分裂期间，纺锤体纤维通过动粒附着在着丝粒上。着丝粒最初被认为是指导染色体行为的基因位点。
CASE_0016,994941,mixed,5,6643530,0.746,0.746,0,zh,复制的染色体包含两个相同的双链 DNA 分子，即染色单体，它们在着丝粒处相连。在细胞分裂过程中（从有丝分裂后期开始和减数分裂后期 II）分离染色单体对，形成两对（子）染色体。单倍体是指只有一组染色体的细胞或生物体的术语(n)。着丝粒（centron = middle，meros = part）是染色体中复制产生的染色单体聚集在一起的区域。 2 着丝粒承载着丝粒，这是一种蛋白质复合物，纺锤丝在有丝分裂或减数分裂期间附着在其中。
CASE_0016,994941,mixed,6,8202702,0.7454,0.7454,0,zh,DNA复制发生在位于细胞核中的染色体中。
CASE_0016,994941,mixed,7,318969,0.7451,0.7451,0,zh,着丝粒是通常在染色体中间附近发现的 DNA 区域，其中两个相同的姐妹染色单体接触。它作为有丝分裂纺锤体的点参与细胞分裂。
CASE_0016,994941,mixed,8,1441430,0.7405,0.7405,0,zh,其他语言：英语 ÃƒÂ¢ÃÂ‚¬Ã‚Â¢ÃƒÂ¢Ã‚‚¬Ã‚Å½ 法语。着丝粒是染色体的收缩区域，将其分为短臂 (p) 和长臂 (q)。在细胞分裂过程中，染色体首先复制，这样每个子细胞都会接收到一套完整的染色体。DNA复制后，染色体由两个相同的结构组成，称为姐妹染色单体，它们在着丝粒处连接。在细胞分裂过程中，染色体首先复制这样每个子细胞都会收到一套完整的染色体。 DNA复制后，染色体由两个相同的结构组成，称为姐妹染色单体，它们在着丝粒处连接。
CASE_0016,994941,mixed,9,4659743,0.7255,0.7255,0,zh,最佳答案: 着丝粒..... 着丝粒是一个区域，通常位于染色体中间，参与细胞分裂和基因表达的控制。在这个着丝粒收缩处，染色体的两个大部分相同的一半，即姐妹染色单体，一直保持在一起直到中期。在有丝分裂过程中，着丝粒顶部形成了一种称为动粒的瞬时结构。
CASE_0016,994941,mixed,10,1441431,0.7215,0.7215,0,zh,着丝粒是染色体中最密集和收缩的区域，纺锤体纤维在有丝分裂期间附着在该区域上。着丝粒是通常在染色体中间附近发现的 DNA 区域，其中两个相同的姐妹染色单体接触。它作为有丝分裂纺锤体的点参与细胞分裂。 3 人认为这很有用。
CASE_0016,1026991,endpoint,1,7223320,0.7142,0.7142,1,zh,基本上你可以使用任何你想要的面粉。面包是用各种面粉制成的，软小麦、硬小麦、巴克、麦芽、玉米、黑麦……只要你混合：任何种类的小麦。水或牛奶。任何一种膨松剂（酵母、碳酸氢钠、发酵粉等） 一些盐。
CASE_0016,1026991,endpoint,2,7223326,0.7054,0.7054,0,zh,使用 80°F 的水或液体；始终使用新鲜食材，干食材在室温下。使用面包粉 ─ ─ ─ ─ ─ ─ ─ ─ ─ 它比其他小麦粉更强，可以更好地耐受面包机的动作，使面包的体积和质地更好。活性干酵母 - 常规循环面包机配方中每杯面粉使用 3/4 茶匙；不建议将活性干酵母用于一小时或快速面包机循环。
CASE_0016,1026991,endpoint,3,104538,0.7019,0.7019,0,zh,面包机酵母、黑麦粉、通用面粉、红糖、香菜籽和 5 种更多。阅读机器酵母、黑麦粉、通用面粉、红糖、香菜籽和 5 种更多。
CASE_0016,1026991,endpoint,4,2942646,0.696,0.696,0,zh,- 加入太多面粉也会导致面包屑碎裂。只添加尽可能多的面粉来制作柔软的面团。配方中列出的数量只是一个很好的猜测，因此您实际上可能需要多于或少于该数量才能获得正确的水合作用和面团的感觉。rainlady_ks。 1. 改用白全麦面粉，我认为与红麦品种（大多数商业全麦面粉都是用它磨碎的）相比，你会发现一种完全不同的味道，并且会享受你的辛勤工作。红小麦面粉比白小麦品种更苦。 2.
CASE_0016,1026991,endpoint,5,6223508,0.6956,0.6956,0,zh,面粉类型：用于烘焙的面粉主要来自小麦，但也可以从玉米、大米、坚果、豆类和一些水果和蔬菜中碾磨而成。所用面粉的类型对于使产品正确至关重要。在制作酵母面包食谱时，大麦粉中没有足够的面筋来正确开发面包，建议仅将四分之一的通用面粉换成大麦酵母面包食谱中的面粉。非常适合制作速食面包和煎饼。面包粉是由坚硬的高蛋白小麦制成的白面粉。
CASE_0016,1026991,endpoint,6,8496256,0.6955,0.6955,0,zh,面包粉是一种高筋面粉，这意味着它的面筋含量相对较高，通常在 13% 到 14% 左右。一把面包粉会感觉粗糙，看起来有点灰白色。面包粉用于制作硬皮面包和面包卷、比萨面团和类似产品。
CASE_0016,1026991,endpoint,7,4641787,0.6954,0.6954,0,zh,如果找不到面包粉，可以在通用面粉或全麦面粉中加入面筋。同样重要的是，硬红小麦（春季或冬季）比软红小麦或白小麦含有更多的麸质，更适合制作面包。
CASE_0016,1026991,endpoint,8,3707077,0.6952,0.6952,0,zh,如果您没有谷物磨坊，您可能可以使用带有强劲马达的搅拌机一次大约 1/4 杯来制作黑麦粉（或至少是黑麦糁）。黑麦是一种比小麦更柔软的谷物。黑麦不适合作为面包的配料。黑麦面粉/粗粉/糁更适合用作面包面团的成分，而不是用作外面的浇头。在任何瘦面包配方中，使用少量黑麦粉代替白面包粉（例如：主要是水、面粉、盐和酵母）。
CASE_0016,1026991,endpoint,9,4934170,0.6949,0.6949,0,zh,不。它含有发酵粉。您必须将酵母添加到面包机的通用面粉中。由于面筋含量，面包机的面包粉效果更好。金牌是一种很好的面包粉。使用 ap 面粉并添加酵母并不能制成好的面包机面包。如果我是对的，里面没有酵母，我可以……显示更多 我问是因为我妈妈刚刚给了我她的旧面包机器，我想做一些蔓越莓面包。我丈夫说只买一些自发面粉而不用酵母，但我认为他错了。
CASE_0016,1026991,endpoint,10,6223512,0.6934,0.6934,0,zh,这种面粉也可以用来代替玉米淀粉（每 1 汤匙玉米淀粉使用 2 汤匙木薯粉）。苔麸粉。全麦面粉（低筋面粉）- 也称为全麦面粉。它由全麦小麦制成，膳食纤维和整体营养含量高于白面粉。在制作酵母面包食谱时，大麦粉中没有足够的面筋来正确开发面包，建议只更换一种四分之一的通用面粉用于酵母面包配方中的大麦粉。非常适合制作速食面包和煎饼。面包粉是由坚硬的高蛋白小麦制成的白面粉。
CASE_0016,1026991,mixed,1,6223508,0.7023,0.7023,0,zh,面粉类型：用于烘焙的面粉主要来自小麦，但也可以从玉米、大米、坚果、豆类和一些水果和蔬菜中碾磨而成。所用面粉的类型对于使产品正确至关重要。在制作酵母面包食谱时，大麦粉中没有足够的面筋来正确开发面包，建议仅将四分之一的通用面粉换成大麦酵母面包食谱中的面粉。非常适合制作速食面包和煎饼。面包粉是由坚硬的高蛋白小麦制成的白面粉。
CASE_0016,1026991,mixed,2,104538,0.702,0.702,0,zh,面包机酵母、黑麦粉、通用面粉、红糖、香菜籽和 5 种更多。阅读机器酵母、黑麦粉、通用面粉、红糖、香菜籽和 5 种更多。
CASE_0016,1026991,mixed,3,7223320,0.7009,0.7009,1,zh,基本上你可以使用任何你想要的面粉。面包是用各种面粉制成的，软小麦、硬小麦、巴克、麦芽、玉米、黑麦……只要你混合：任何种类的小麦。水或牛奶。任何一种膨松剂（酵母、碳酸氢钠、发酵粉等） 一些盐。
CASE_0016,1026991,mixed,4,2043722,0.7003,0.7003,0,zh,高筋硬小麦和低筋软小麦的混合物，有漂白和未漂白两种形式，可以互换使用。面包粉是一种未漂白的高筋面粉，主要由硬质小麦制成，最适合用于制作酵母面包。蛋糕粉主要由软小麦制成。
CASE_0016,1026991,mixed,5,3707077,0.698,0.698,0,zh,如果您没有谷物磨坊，您可能可以使用带有强劲马达的搅拌机一次大约 1/4 杯来制作黑麦粉（或至少是黑麦糁）。黑麦是一种比小麦更柔软的谷物。黑麦不适合作为面包的配料。黑麦面粉/粗粉/糁更适合用作面包面团的成分，而不是用作外面的浇头。在任何瘦面包配方中，使用少量黑麦粉代替白面包粉（例如：主要是水、面粉、盐和酵母）。
CASE_0016,1026991,mixed,6,7223326,0.6946,0.6946,0,zh,使用 80°F 的水或液体；始终使用新鲜食材，干食材在室温下。使用面包粉 ─ ─ ─ ─ ─ ─ ─ ─ ─ 它比其他小麦粉更强，可以更好地耐受面包机的动作，使面包的体积和质地更好。活性干酵母 - 常规循环面包机配方中每杯面粉使用 3/4 茶匙；不建议将活性干酵母用于一小时或快速面包机循环。
CASE_0016,1026991,mixed,7,6223509,0.6944,0.6944,0,zh,糕点粉也是用软小麦制成的，在蛋白质含量和烘焙特性方面介于通用粉和蛋糕粉之间。糕点粉（也称为饼干粉）的蛋白质（面筋）为 9% 至 10%。使用糕点粉制作饼干、馅饼皮、布朗尼、曲奇和速食面包。制作酵母面包食谱时，大麦粉中没有足够的面筋来适当地制作面包，建议只更换四分之一的通用面粉用于酵母面包食谱中的大麦粉。非常适合制作速食面包和煎饼。面包粉是由坚硬的高蛋白小麦制成的白面粉。
CASE_0016,1026991,mixed,8,6223512,0.6921,0.6921,0,zh,这种面粉也可以用来代替玉米淀粉（每 1 汤匙玉米淀粉使用 2 汤匙木薯粉）。苔麸粉。全麦面粉（低筋面粉）- 也称为全麦面粉。它由全麦小麦制成，膳食纤维和整体营养含量高于白面粉。在制作酵母面包食谱时，大麦粉中没有足够的面筋来正确开发面包，建议只更换一种四分之一的通用面粉用于酵母面包配方中的大麦粉。非常适合制作速食面包和煎饼。面包粉是由坚硬的高蛋白小麦制成的白面粉。
CASE_0016,1026991,mixed,9,5435688,0.6915,0.6915,0,zh,虽然面粉有很多种，但最常用的是通用（或西方）面粉。面包粉的蛋白质含量更高。未漂白的面粉根本不像漂白的那样白。全麦面粉呈棕色，源自完整的小麦籽粒（麸皮和胚芽）。当用于烘焙面包时，与通用面粉相比，它具有坚果味和更浓密的质地。
CASE_0016,1026991,mixed,10,8455563,0.6911,0.6911,0,zh,面包中使用的面粉有很多种，但最常用于发酵面包的是小麦粉。这是因为小麦粉含有两种蛋白质，谷蛋白和麦醇溶蛋白，当它们与水结合时会形成谷蛋白。面包中使用的面粉有很多种，但最常用于发酵面包的是小麦粉。这是因为小麦粉含有两种蛋白质，即谷蛋白和麦胶蛋白，它们与水结合形成谷蛋白。
CASE_0016,1087042,endpoint,1,7105250,0.7671,0.7671,1,zh,虾青素是最重要的类胡萝卜素，可从天然来源（甲壳类、藻类和酵母）、合成来源和代谢工程中获得（例如，Gassel 等，2014）。
CASE_0016,1087042,endpoint,2,6949714,0.7603,0.7603,0,zh,虾青素来源。虾青素-澳大利亚经销商。虾青素最丰富的天然食物来源是来自海洋的红色或粉红色鱼类、海鲜和藻类。野生红鲑鱼的浓度最高，每份 100 克（3.5 盎司）提供 4 毫克。其他种类的鲑鱼仅提供此剂量的三分之一到十分之一。补充类胡萝卜素有问题。从水果、蔬菜和野生红色或粉红色鱼类和贝类中摄取富含类胡萝卜素的饮食的人更健康，并且因多种慢性疾病而导致的死亡率较低 (2)。
CASE_0016,1087042,endpoint,3,6949715,0.7519,0.7519,0,zh,三文鱼是虾青素的有效食物来源，其含量为每公斤 4 至 40 毫克。相对于大西洋鲑鱼，太平洋鲑鱼的浓度最高。在野外发育的鱼类的浓度也可能高于养殖鱼类。您会在几种主要来自海洋的食物中找到它，包括海鲜、微藻和酵母。最有效的天然虾青素来源可能是雨生红球藻，一种在海洋环境中发现的非常小的藻类或微藻。
CASE_0016,1087042,endpoint,4,4377119,0.7512,0.7512,0,zh,虾青素是一种类胡萝卜素，一种天然存在于某些植物和动物中的化学物质。一种藻类产生虾青素。这种藻类被用作补充剂中虾青素的来源。某些类型的海鲜也含有虾青素。
CASE_0016,1087042,endpoint,5,6949717,0.7506,0.7506,0,zh,负责赋予海鲜和甲壳类动物粉红色至红色色调的色素，虾青素是一种强大的抗氧化剂。它属于类胡萝卜素营养素家族——同样包含β-胡萝卜素，一种维生素 A 的来源。虾青素不是必需营养素，但它可以有益于您的健康。您会在多种食物中找到它，主要是海洋食物虾青素最有效的天然来源可能是雨生红球藻，这是一种在海洋环境中发现的非常小的藻类或微藻。您会在几种主要来自海洋的食物中找到它，包括海鲜、微藻和酵母。最有效的天然虾青素来源可能是雨生红球藻，一种在海洋环境中发现的非常小的藻类或微藻。
CASE_0016,1087042,endpoint,6,7105257,0.746,0.746,0,zh,虾青素。虾青素是一种存在于多种微藻和酵母中的叶黄素类胡萝卜素，在美国和欧盟已被批准用作食用色素，用作鲑鱼、鳟鱼和虾饲料中的色素来源（Ambati 等，2014 ）。来自：Nutraceuticals，2016 年。相关术语：抗氧化剂；类胡萝卜素； Β-胡萝卜素
CASE_0016,1087042,endpoint,7,432713,0.7382,0.7382,0,zh,虾青素是一种超级抗氧化类胡萝卜素，存在于磷虾油中。这种强大的抗氧化剂可提供卓越的抗氧化保护，大大延长磷虾油的寿命。另一方面，鱼油可以氧化，破坏其益处并释放体内自由基。虾青素存在于微藻、磷虾和海产品中，如三文鱼、鳟鱼和虾。它是一种类胡萝卜素，这意味着它与维生素 A、β-胡萝卜素、叶黄素和玉米黄质有关。
CASE_0016,1087042,endpoint,8,535622,0.7372,0.7372,0,zh,虾青素是一种类胡萝卜素，一种在某些类型的植物和细菌中发现的天然色素。它既用作人类营养补充剂，也用作某些牲畜食物的添加剂。作为营养补充剂，没有已知的副作用。它通常是每片 2 至 4 毫克的药丸。
CASE_0016,1087042,endpoint,9,1007079,0.7366,0.7366,0,zh,虾青素是一种红色色素，属于一组称为类胡萝卜素的化学物质。它天然存在于某些藻类中，并导致鲑鱼、鳟鱼、龙虾、虾和其他海鲜呈粉红色或红色。早期研究表明，含有虾青素、叶黄素、β-胡萝卜素和维生素 E 的组合产品 (BioAstin) 每天口服 3 次，持续 8 周，并不能减轻腕管综合征患者的疼痛。
CASE_0016,1087042,endpoint,10,6949720,0.7359,0.7359,0,zh,1 虾青素可能与钙（和含钙的食物）、类胡萝卜素（和含类胡萝卜素的食物）、心脏草药和补充剂、激素草药和补充剂、免疫抑制剂和锯棕榈相互作用。虾青素是一种天然存在的类胡萝卜素，主要存在于海洋生物中，如微藻、鲑鱼、鳟鱼、磷虾、虾、小龙虾和甲壳类动物。 2 绿色微藻雨生红球藻被认为是虾青素的最丰富来源。
CASE_0016,1087042,mixed,1,6949714,0.7535,0.7535,0,zh,虾青素来源。虾青素-澳大利亚经销商。虾青素最丰富的天然食物来源是来自海洋的红色或粉红色鱼类、海鲜和藻类。野生红鲑鱼的浓度最高，每份 100 克（3.5 盎司）提供 4 毫克。其他种类的鲑鱼仅提供此剂量的三分之一到十分之一。补充类胡萝卜素有问题。从水果、蔬菜和野生红色或粉红色鱼类和贝类中摄取富含类胡萝卜素的饮食的人更健康，并且因多种慢性疾病而导致的死亡率较低 (2)。
CASE_0016,1087042,mixed,2,6949717,0.7512,0.7512,0,zh,负责赋予海鲜和甲壳类动物粉红色至红色色调的色素，虾青素是一种强大的抗氧化剂。它属于类胡萝卜素营养素家族——同样包含β-胡萝卜素，一种维生素 A 的来源。虾青素不是必需营养素，但它可以有益于您的健康。您会在多种食物中找到它，主要是海洋食物虾青素最有效的天然来源可能是雨生红球藻，这是一种在海洋环境中发现的非常小的藻类或微藻。您会在几种主要来自海洋的食物中找到它，包括海鲜、微藻和酵母。最有效的天然虾青素来源可能是雨生红球藻，一种在海洋环境中发现的非常小的藻类或微藻。
CASE_0016,1087042,mixed,3,7105250,0.7482,0.7482,1,zh,虾青素是最重要的类胡萝卜素，可从天然来源（甲壳类、藻类和酵母）、合成来源和代谢工程中获得（例如，Gassel 等，2014）。
CASE_0016,1087042,mixed,4,6949715,0.7398,0.7398,0,zh,三文鱼是虾青素的有效食物来源，其含量为每公斤 4 至 40 毫克。相对于大西洋鲑鱼，太平洋鲑鱼的浓度最高。在野外发育的鱼类的浓度也可能高于养殖鱼类。您会在几种主要来自海洋的食物中找到它，包括海鲜、微藻和酵母。最有效的天然虾青素来源可能是雨生红球藻，一种在海洋环境中发现的非常小的藻类或微藻。
CASE_0016,1087042,mixed,5,7105257,0.7217,0.7217,0,zh,虾青素。虾青素是一种存在于多种微藻和酵母中的叶黄素类胡萝卜素，在美国和欧盟已被批准用作食用色素，用作鲑鱼、鳟鱼和虾饲料中的色素来源（Ambati 等，2014 ）。来自：Nutraceuticals，2016 年。相关术语：抗氧化剂；类胡萝卜素； Β-胡萝卜素
CASE_0016,1087042,mixed,6,6949720,0.7206,0.7206,0,zh,1 虾青素可能与钙（和含钙的食物）、类胡萝卜素（和含类胡萝卜素的食物）、心脏草药和补充剂、激素草药和补充剂、免疫抑制剂和锯棕榈相互作用。虾青素是一种天然存在的类胡萝卜素，主要存在于海洋生物中，如微藻、鲑鱼、鳟鱼、磷虾、虾、小龙虾和甲壳类动物。 2 绿色微藻雨生红球藻被认为是虾青素的最丰富来源。
CASE_0016,1087042,mixed,7,1007079,0.717,0.717,0,zh,虾青素是一种红色色素，属于一组称为类胡萝卜素的化学物质。它天然存在于某些藻类中，并导致鲑鱼、鳟鱼、龙虾、虾和其他海鲜呈粉红色或红色。早期研究表明，含有虾青素、叶黄素、β-胡萝卜素和维生素 E 的组合产品 (BioAstin) 每天口服 3 次，持续 8 周，并不能减轻腕管综合征患者的疼痛。
CASE_0016,1087042,mixed,8,4377119,0.7162,0.7162,0,zh,虾青素是一种类胡萝卜素，一种天然存在于某些植物和动物中的化学物质。一种藻类产生虾青素。这种藻类被用作补充剂中虾青素的来源。某些类型的海鲜也含有虾青素。
